constructorResultsId,raceId,constructorId,points,status
consResID10066,raceID755,consID66,2,NULL
consResID10065,raceID755,consID170,4,NULL
consResID10064,raceID755,consID32,8,NULL
consResID10061,raceID754,consID101,0,NULL
consResID10060,raceID754,consID104,0,NULL
consResID10059,raceID754,consID170,0,NULL
consResID10058,raceID754,consID95,1,NULL
consResID10057,raceID754,consID171,3,NULL
consResID10056,raceID754,consID6,8,NULL
consResID10054,raceID753,consID167,0,NULL
consResID10053,raceID753,consID6,3,NULL
consResID10052,raceID753,consID32,4,NULL
consResID10051,raceID753,consID170,8,NULL
consResID10048,raceID752,consID101,0,NULL
consResID10047,raceID752,consID117,0,NULL
consResID10046,raceID752,consID66,0,NULL
consResID10045,raceID752,consID6,1,NULL
consResID10044,raceID752,consID32,6,NULL
consResID10043,raceID752,consID170,8,NULL
consResID10040,raceID751,consID171,0,NULL
consResID10039,raceID751,consID66,0,NULL
consResID10038,raceID751,consID6,0,NULL
consResID10037,raceID751,consID167,0,NULL
consResID10036,raceID751,consID32,2,NULL
consResID10035,raceID751,consID170,8,NULL
consResID10034,raceID750,consID106,0,NULL
consResID10033,raceID750,consID66,0,NULL
consResID10032,raceID750,consID32,2,NULL
consResID10031,raceID750,consID6,3,NULL
consResID10030,raceID750,consID170,8,NULL
consResID11239,raceID687,consID190,0,NULL
consResID11246,raceID688,consID66,0,NULL
consResID11247,raceID688,consID190,0,NULL
consResID11248,raceID688,consID194,0,NULL
consResID11256,raceID689,consID194,0,NULL
consResID11257,raceID689,consID176,0,NULL
consResID11258,raceID689,consID189,0,NULL
consResID11266,raceID667,consID183,0,NULL
consResID11267,raceID667,consID190,0,NULL
consResID11268,raceID667,consID89,0,NULL
consResID11269,raceID667,consID170,0,NULL
consResID11270,raceID667,consID66,0,NULL
consResID11271,raceID667,consID195,0,NULL
consResID11278,raceID668,consID66,0,NULL
consResID11279,raceID668,consID191,0,NULL
consResID11286,raceID669,consID190,0,NULL
consResID11287,raceID669,consID191,0,NULL
consResID11288,raceID669,consID196,0,NULL
consResID11289,raceID669,consID194,0,NULL
consResID11297,raceID670,consID11,0,NULL
consResID11298,raceID670,consID191,0,NULL
consResID11299,raceID670,consID194,0,NULL
consResID11306,raceID671,consID180,0,NULL
consResID11307,raceID671,consID11,0,NULL
consResID11308,raceID671,consID187,0,NULL
consResID11309,raceID671,consID195,0,NULL
consResID11317,raceID672,consID180,0,NULL
consResID11318,raceID672,consID191,0,NULL
consResID11326,raceID673,consID195,0,NULL
consResID11327,raceID673,consID82,0,NULL
consResID11328,raceID673,consID190,0,NULL
consResID11329,raceID673,consID194,0,NULL
consResID11337,raceID674,consID26,0,NULL
consResID11338,raceID674,consID1,0,NULL
consResID11339,raceID674,consID82,0,NULL
consResID11340,raceID674,consID195,0,NULL
consResID11341,raceID674,consID11,0,NULL
consResID11348,raceID675,consID180,0,NULL
consResID11349,raceID675,consID191,0,NULL
consResID11350,raceID675,consID11,0,NULL
consResID11351,raceID675,consID190,0,NULL
consResID11352,raceID675,consID195,0,NULL
consResID11359,raceID676,consID6,0,NULL
consResID11360,raceID676,consID191,0,NULL
consResID11361,raceID676,consID11,0,NULL
consResID11362,raceID676,consID194,0,NULL
consResID11369,raceID677,consID195,0,NULL
consResID11370,raceID677,consID191,0,NULL
consResID11371,raceID677,consID194,0,NULL
consResID11372,raceID677,consID6,0,NULL
consResID11373,raceID677,consID82,0,NULL
consResID11380,raceID678,consID82,0,NULL
consResID11381,raceID678,consID191,0,NULL
consResID11382,raceID678,consID6,0,NULL
consResID11523,raceID656,consID66,0,NULL
consResID11521,raceID656,consID180,6,NULL
consResID11528,raceID657,consID187,6,NULL
consResID11534,raceID658,consID182,6,NULL
consResID11541,raceID659,consID180,6,NULL
consResID11547,raceID660,consID182,4,NULL
consResID11552,raceID661,consID182,6,NULL
consResID11563,raceID663,consID196,9,NULL
consResID11572,raceID664,consID187,2,NULL
consResID11570,raceID664,consID180,4,NULL
consResID11578,raceID665,consID182,6,NULL
consResID11584,raceID666,consID182,6,NULL
consResID11520,raceID656,consID196,9,NULL
consResID11527,raceID657,consID196,9,NULL
consResID11533,raceID658,consID180,9,NULL
consResID11540,raceID659,consID196,9,NULL
consResID11546,raceID660,consID196,9,NULL
consResID11551,raceID661,consID196,9,NULL
consResID11557,raceID662,consID182,9,NULL
consResID11569,raceID664,consID182,9,NULL
consResID11577,raceID665,consID180,9,NULL
consResID11583,raceID666,consID187,9,NULL
consResID11532,raceID657,consID180,0,NULL
consResID11538,raceID658,consID6,0,NULL
consResID11539,raceID658,consID66,0,NULL
consResID11545,raceID659,consID66,0,NULL
consResID11550,raceID660,consID6,0,NULL
consResID11556,raceID661,consID66,0,NULL
consResID11562,raceID662,consID66,0,NULL
consResID11576,raceID664,consID183,0,NULL
consResID11582,raceID665,consID187,0,NULL
consResID11588,raceID666,consID180,0,NULL
consResID11716,raceID643,consID187,6,NULL
consResID11715,raceID643,consID34,9,NULL
consResID11724,raceID644,consID187,6,NULL
consResID11723,raceID644,consID37,9,NULL
consResID11733,raceID645,consID34,6,NULL
consResID11732,raceID645,consID32,9,NULL
consResID11741,raceID646,consID66,9,NULL
consResID11749,raceID647,consID37,6,NULL
consResID11748,raceID647,consID32,9,NULL
consResID11759,raceID648,consID37,6,NULL
consResID11758,raceID648,consID32,9,NULL
consResID11768,raceID649,consID34,6,NULL
consResID11767,raceID649,consID32,9,NULL
consResID11777,raceID650,consID6,6,NULL
consResID11776,raceID650,consID32,12,NULL
consResID11788,raceID651,consID34,4,NULL
consResID11787,raceID651,consID6,15,NULL
consResID11799,raceID652,consID37,6,NULL
consResID11798,raceID652,consID6,9,NULL
consResID11810,raceID653,consID37,4,NULL
consResID11809,raceID653,consID6,9,NULL
consResID11821,raceID654,consID66,6,NULL
consResID11820,raceID654,consID32,9,NULL
consResID11831,raceID655,consID6,9,NULL
consResID11722,raceID643,consID86,0,NULL
consResID11730,raceID644,consID86,0,NULL
consResID11731,raceID644,consID198,0,NULL
consResID11739,raceID645,consID6,0,NULL
consResID11740,raceID645,consID198,0,NULL
consResID11747,raceID646,consID86,0,NULL
consResID11756,raceID647,consID198,0,NULL
consResID11757,raceID647,consID85,0,NULL
consResID11765,raceID648,consID198,0,NULL
consResID11766,raceID648,consID85,0,NULL
consResID11774,raceID649,consID82,0,NULL
consResID11775,raceID649,consID198,0,NULL
consResID11785,raceID650,consID198,0,NULL
consResID11786,raceID650,consID85,0,NULL
consResID11796,raceID651,consID86,0,NULL
consResID11797,raceID651,consID85,0,NULL
consResID11807,raceID652,consID32,0,NULL
consResID11808,raceID652,consID85,0,NULL
consResID11818,raceID653,consID34,0,NULL
consResID11819,raceID653,consID25,0,NULL
consResID11829,raceID654,consID86,0,NULL
consResID11830,raceID654,consID198,0,NULL
consResID11839,raceID655,consID25,0,NULL
consResID11847,raceID632,consID200,0,NULL
consResID11848,raceID632,consID199,0,NULL
consResID11849,raceID632,consID66,0,NULL
consResID11857,raceID633,consID180,0,NULL
consResID11858,raceID633,consID200,0,NULL
consResID11866,raceID634,consID34,0,NULL
consResID11867,raceID634,consID82,0,NULL
consResID11874,raceID635,consID25,0,NULL
consResID11875,raceID635,consID1,0,NULL
consResID11876,raceID635,consID180,0,NULL
consResID11877,raceID635,consID201,0,NULL
consResID11884,raceID636,consID34,0,NULL
consResID11885,raceID636,consID200,0,NULL
consResID11886,raceID636,consID199,0,NULL
consResID11887,raceID636,consID6,0,NULL
consResID11894,raceID637,consID34,0,NULL
consResID11895,raceID637,consID201,0,NULL
consResID11896,raceID637,consID199,0,NULL
consResID11897,raceID637,consID1,0,NULL
consResID11898,raceID637,consID6,0,NULL
consResID11905,raceID638,consID66,0,NULL
consResID11906,raceID638,consID199,0,NULL
consResID11907,raceID638,consID82,0,NULL
consResID11908,raceID638,consID1,0,NULL
consResID11915,raceID639,consID199,0,NULL
consResID11916,raceID639,consID25,0,NULL
consResID11917,raceID639,consID6,0,NULL
consResID11925,raceID640,consID34,0,NULL
consResID11926,raceID640,consID199,0,NULL
consResID11927,raceID640,consID6,0,NULL
consResID11928,raceID640,consID85,0,NULL
consResID11935,raceID641,consID82,0,NULL
consResID11936,raceID641,consID63,0,NULL
consResID11937,raceID641,consID34,0,NULL
consResID11944,raceID642,consID1,0,NULL
consResID11945,raceID642,consID199,0,NULL
consResID11946,raceID642,consID63,0,NULL
consResID11947,raceID642,consID180,0,NULL
consResID12076,raceID623,consID66,9,NULL
consResID12049,raceID620,consID25,9,NULL
consResID12058,raceID621,consID1,9,NULL
consResID12067,raceID622,consID32,9,NULL
consResID12175,raceID605,consID32,9,NULL
consResID12037,raceID606,consID63,0,NULL
consResID12038,raceID606,consID37,0,NULL
consResID12185,raceID607,consID1,6,NULL
consResID12184,raceID607,consID25,9,NULL
consResID12057,raceID620,consID82,0,NULL
consResID12066,raceID621,consID63,0,NULL
consResID12075,raceID622,consID66,0,NULL
consResID12084,raceID623,consID37,0,NULL
consResID12095,raceID624,consID32,9,NULL
consResID12104,raceID624,consID81,0,NULL
consResID12112,raceID625,consID6,0,NULL
consResID12113,raceID625,consID66,0,NULL
consResID12122,raceID626,consID63,0,NULL
consResID12123,raceID626,consID81,0,NULL
consResID12124,raceID626,consID83,0,NULL
consResID12132,raceID627,consID82,0,NULL
consResID12133,raceID627,consID32,0,NULL
consResID12134,raceID627,consID81,0,NULL
consResID12143,raceID628,consID34,0,NULL
consResID12144,raceID628,consID84,0,NULL
consResID12145,raceID628,consID6,0,NULL
consResID12153,raceID629,consID82,0,NULL
consResID12154,raceID629,consID25,0,NULL
consResID12155,raceID629,consID81,0,NULL
consResID12163,raceID630,consID66,0,NULL
consResID12164,raceID630,consID32,0,NULL
consResID12172,raceID631,consID82,0,NULL
consResID12173,raceID631,consID66,0,NULL
consResID12174,raceID631,consID81,0,NULL
consResID12183,raceID605,consID63,0,NULL
consResID12192,raceID607,consID37,0,NULL
consResID12193,raceID607,consID66,0,NULL
consResID12201,raceID608,consID80,0,NULL
consResID12202,raceID608,consID6,0,NULL
consResID12203,raceID608,consID63,0,NULL
consResID12212,raceID609,consID37,0,NULL
consResID12213,raceID609,consID80,0,NULL
consResID12214,raceID609,consID6,0,NULL
consResID12223,raceID610,consID80,0,NULL
consResID12224,raceID610,consID66,0,NULL
consResID12225,raceID610,consID81,0,NULL
consResID12233,raceID611,consID63,0,NULL
consResID12234,raceID611,consID80,0,NULL
consResID12235,raceID611,consID58,0,NULL
consResID12260,raceID612,consID25,6,NULL
consResID12259,raceID612,consID32,9,NULL
consResID12271,raceID613,consID32,6,NULL
consResID12270,raceID613,consID1,9,NULL
consResID12268,raceID612,consID80,0,NULL
consResID12269,raceID612,consID57,0,NULL
consResID12280,raceID613,consID81,0,NULL
consResID12281,raceID613,consID63,0,NULL
consResID12290,raceID614,consID34,0,NULL
consResID12291,raceID614,consID81,0,NULL
consResID12292,raceID614,consID57,0,NULL
consResID12300,raceID615,consID37,0,NULL
consResID12301,raceID615,consID66,0,NULL
consResID12310,raceID616,consID37,0,NULL
consResID12311,raceID616,consID57,0,NULL
consResID12312,raceID616,consID58,0,NULL
consResID12320,raceID617,consID58,0,NULL
consResID12321,raceID617,consID66,0,NULL
consResID12322,raceID617,consID80,0,NULL
consResID12323,raceID617,consID57,0,NULL
consResID12332,raceID618,consID63,0,NULL
consResID12333,raceID618,consID6,0,NULL
consResID12334,raceID618,consID57,0,NULL
consResID12342,raceID619,consID6,0,NULL
consResID12343,raceID619,consID63,0,NULL
consResID12344,raceID619,consID57,0,NULL
consResID12345,raceID619,consID25,0,NULL
consResID12353,raceID590,consID32,0,NULL
consResID12354,raceID590,consID63,0,NULL
consResID12355,raceID590,consID80,0,NULL
consResID12356,raceID590,consID58,0,NULL
consResID12364,raceID591,consID66,0,NULL
consResID12365,raceID591,consID26,0,NULL
consResID12366,raceID591,consID58,0,NULL
consResID12367,raceID591,consID80,0,NULL
consResID12376,raceID592,consID32,0,NULL
consResID12377,raceID592,consID6,0,NULL
consResID12378,raceID592,consID64,0,NULL
consResID12389,raceID593,consID26,0,NULL
consResID12390,raceID593,consID80,0,NULL
consResID12391,raceID593,consID32,0,NULL
consResID12392,raceID593,consID78,0,NULL
consResID12404,raceID594,consID32,0,NULL
consResID12405,raceID594,consID79,0,NULL
consResID12406,raceID594,consID63,0,NULL
consResID12407,raceID594,consID64,0,NULL
consResID12418,raceID595,consID37,0,NULL
consResID12419,raceID595,consID80,0,NULL
consResID12420,raceID595,consID63,0,NULL
consResID12421,raceID595,consID77,0,NULL
consResID12422,raceID595,consID78,0,NULL
consResID12432,raceID596,consID6,0,NULL
consResID12433,raceID596,consID63,0,NULL
consResID12434,raceID596,consID32,0,NULL
consResID12435,raceID596,consID66,0,NULL
consResID12447,raceID597,consID63,0,NULL
consResID12448,raceID597,consID64,0,NULL
consResID12449,raceID597,consID77,0,NULL
consResID12459,raceID598,consID34,0,NULL
consResID12460,raceID598,consID63,0,NULL
consResID12461,raceID598,consID64,0,NULL
consResID12462,raceID598,consID57,0,NULL
consResID12475,raceID599,consID64,0,NULL
consResID12476,raceID599,consID79,0,NULL
consResID12477,raceID599,consID57,0,NULL
consResID12478,raceID599,consID76,0,NULL
consResID12479,raceID599,consID74,0,NULL
consResID12492,raceID600,consID80,0,NULL
consResID12493,raceID600,consID57,0,NULL
consResID12494,raceID600,consID77,0,NULL
consResID12495,raceID600,consID78,0,NULL
consResID12496,raceID600,consID74,0,NULL
consResID12507,raceID601,consID32,0,NULL
consResID12508,raceID601,consID25,0,NULL
consResID12509,raceID601,consID80,0,NULL
consResID12510,raceID601,consID66,0,NULL
consResID12511,raceID601,consID57,0,NULL
consResID12522,raceID602,consID66,0,NULL
consResID12523,raceID602,consID64,0,NULL
consResID12524,raceID602,consID63,0,NULL
consResID12525,raceID602,consID57,0,NULL
consResID12526,raceID602,consID78,0,NULL
consResID12537,raceID603,consID80,0,NULL
consResID12538,raceID603,consID66,0,NULL
consResID12539,raceID603,consID58,0,NULL
consResID12540,raceID603,consID37,0,NULL
consResID12541,raceID603,consID57,0,NULL
consResID12553,raceID604,consID67,0,NULL
consResID12554,raceID604,consID63,0,NULL
consResID12555,raceID604,consID37,0,NULL
consResID12556,raceID604,consID73,0,NULL
consResID12567,raceID576,consID3,0,NULL
consResID12568,raceID576,consID73,0,NULL
consResID12569,raceID576,consID66,0,NULL
consResID12570,raceID576,consID56,0,NULL
consResID12571,raceID576,consID63,0,NULL
consResID12583,raceID577,consID25,0,NULL
consResID12584,raceID577,consID67,0,NULL
consResID12585,raceID577,consID66,0,NULL
consResID12586,raceID577,consID37,0,NULL
consResID12599,raceID578,consID37,0,NULL
consResID12600,raceID578,consID63,0,NULL
consResID12601,raceID578,consID56,0,NULL
consResID12602,raceID578,consID26,0,NULL
consResID12614,raceID579,consID66,0,NULL
consResID12615,raceID579,consID64,0,NULL
consResID12616,raceID579,consID25,0,NULL
consResID12617,raceID579,consID67,0,NULL
consResID12618,raceID579,consID56,0,NULL
consResID12630,raceID580,consID3,0,NULL
consResID12631,raceID580,consID75,0,NULL
consResID12632,raceID580,consID66,0,NULL
consResID12633,raceID580,consID57,0,NULL
consResID12634,raceID580,consID56,0,NULL
consResID12645,raceID581,consID37,0,NULL
consResID12646,raceID581,consID32,0,NULL
consResID12647,raceID581,consID3,0,NULL
consResID12648,raceID581,consID64,0,NULL
consResID12775,raceID582,consID73,3,NULL
consResID12774,raceID582,consID34,6,NULL
consResID12773,raceID582,consID6,9,NULL
consResID12789,raceID583,consID6,6,NULL
consResID12788,raceID583,consID64,9,NULL
consResID12806,raceID584,consID1,4,NULL
consResID12805,raceID584,consID64,6,NULL
consResID12804,raceID584,consID6,9,NULL
consResID12822,raceID585,consID25,4,NULL
consResID12821,raceID585,consID34,6,NULL
consResID12820,raceID585,consID1,9,NULL
consResID12837,raceID586,consID3,6,NULL
consResID12836,raceID586,consID34,9,NULL
consResID12852,raceID587,consID202,2,NULL
consResID12851,raceID587,consID64,3,NULL
consResID12850,raceID587,consID37,4.5,NULL
consResID12869,raceID588,consID34,3,NULL
consResID12868,raceID588,consID1,6,NULL
consResID12867,raceID588,consID6,9,NULL
consResID12885,raceID589,consID64,3,NULL
consResID12884,raceID589,consID1,6,NULL
consResID12883,raceID589,consID6,9,NULL
consResID12785,raceID582,consID56,0,NULL
consResID12786,raceID582,consID202,0,NULL
consResID12787,raceID582,consID37,0,NULL
consResID12802,raceID583,consID66,0,NULL
consResID12803,raceID583,consID74,0,NULL
consResID12817,raceID584,consID37,0,NULL
consResID12818,raceID584,consID56,0,NULL
consResID12819,raceID584,consID67,0,NULL
consResID12833,raceID585,consID3,0,NULL
consResID12834,raceID585,consID57,0,NULL
consResID12835,raceID585,consID74,0,NULL
consResID12848,raceID586,consID32,0,NULL
consResID12849,raceID586,consID74,0,NULL
consResID12864,raceID587,consID73,0,NULL
consResID12865,raceID587,consID74,0,NULL
consResID12866,raceID587,consID56,0,NULL
consResID12880,raceID588,consID73,0,NULL
consResID12881,raceID588,consID66,0,NULL
consResID12882,raceID588,consID74,0,NULL
consResID12894,raceID589,consID73,0,NULL
consResID12895,raceID589,consID75,0,NULL
consResID12896,raceID589,consID3,0,NULL
consResID12905,raceID560,consID56,0,NULL
consResID12906,raceID560,consID27,0,NULL
consResID12907,raceID560,consID32,0,NULL
consResID12908,raceID560,consID67,0,NULL
consResID12909,raceID560,consID66,0,NULL
consResID12920,raceID561,consID57,0,NULL
consResID12921,raceID561,consID64,0,NULL
consResID12922,raceID561,consID56,0,NULL
consResID12923,raceID561,consID27,0,NULL
consResID12924,raceID561,consID204,0,NULL
consResID12935,raceID562,consID67,0,NULL
consResID12936,raceID562,consID73,0,NULL
consResID12937,raceID562,consID32,0,NULL
consResID12938,raceID562,consID59,0,NULL
consResID12939,raceID562,consID64,0,NULL
consResID12950,raceID563,consID25,0,NULL
