resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
resultIDresultID20740,raceIDraceID354,driverIDdriverID155,consIDconsID15,23,12,10,10,10,1,70,,,65,7,01:14.7,207.529,11
resultIDresultID20741,raceIDraceID354,driverIDdriverID153,consIDconsID5,17,14,11,11,11,0,70,,,68,16,01:15.7,204.932,11
resultIDresultID20742,raceIDraceID354,driverIDdriverID16,consIDconsID10,14,22,12,12,12,0,70,,,64,9,01:15.0,206.84,11
resultIDresultID20743,raceIDraceID354,driverIDdriverID67,consIDconsID5,16,19,13,13,13,0,70,,,69,17,01:15.9,204.285,11
resultIDresultID20744,raceIDraceID354,driverIDdriverID22,consIDconsID3,9,6,14,14,14,0,70,,,69,13,01:15.2,206.207,11
resultIDresultID20745,raceIDraceID354,driverIDdriverID13,consIDconsID6,7,9,15,15,15,0,70,,,69,14,01:15.3,205.925,11
resultIDresultID20746,raceIDraceID354,driverIDdriverID808,consIDconsID4,12,10,16,16,16,0,70,,,70,15,01:15.5,205.503,11
resultIDresultID20747,raceIDraceID354,driverIDdriverID2,consIDconsID15,22,15,17,17,17,0,70,,,68,10,01:15.1,206.644,11
resultIDresultID20748,raceIDraceID354,driverIDdriverID5,consIDconsID205,19,20,18,18,18,0,69,,,69,20,01:17.2,201.039,12
resultIDresultID20749,raceIDraceID354,driverIDdriverID15,consIDconsID205,18,18,19,19,19,0,69,,,69,21,01:17.3,200.636,12
resultIDresultID20750,raceIDraceID354,driverIDdriverID10,consIDconsID166,24,17,20,20,20,0,69,,,66,23,01:17.7,199.657,12
resultIDresultID20751,raceIDraceID354,driverIDdriverID811,consIDconsID164,21,24,21,21,21,0,69,,,66,24,01:17.7,199.565,12
resultIDresultID20752,raceIDraceID354,driverIDdriverID32,consIDconsID164,20,23,22,22,22,0,65,,,63,22,01:17.7,199.67,16
resultIDresultID20753,raceIDraceID354,driverIDdriverID810,consIDconsID166,25,21,,N,23,0,62,,,60,18,01:16.8,202.071,19
resultIDresultID20754,raceIDraceID354,driverIDdriverID24,consIDconsID10,15,16,,R,24,0,49,,,37,19,01:16.9,201.616,3
resultIDresultID20755,raceIDraceID355,driverIDdriverID20,consIDconsID9,5,1,1,1,1,25,55,39:36.8,5976837,50,4,01:41.7,196.526,1
resultIDresultID20756,raceIDraceID355,driverIDdriverID1,consIDconsID1,2,2,2,2,2,18,55,10.162,5986999,47,1,01:41.3,197.428,1
resultIDresultID20757,raceIDraceID355,driverIDdriverID18,consIDconsID1,1,4,3,3,3,15,55,11.047,5987884,48,2,01:41.6,196.725,1
resultIDresultID20758,raceIDraceID355,driverIDdriverID3,consIDconsID131,4,9,4,4,4,12,55,30.747,6007584,52,3,01:41.7,196.58,1
resultIDresultID20759,raceIDraceID355,driverIDdriverID9,consIDconsID4,11,11,5,5,5,10,55,39.026,6015863,51,5,01:41.8,196.499,1
resultIDresultID20760,raceIDraceID355,driverIDdriverID808,consIDconsID4,12,10,6,6,6,8,55,43.52,6020357,52,8,01:42.3,195.427,1
resultIDresultID20761,raceIDraceID355,driverIDdriverID4,consIDconsID6,8,3,7,7,7,6,55,43.797,6020634,52,7,01:42.2,195.588,1
resultIDresultID20762,raceIDraceID355,driverIDdriverID17,consIDconsID9,6,5,8,8,8,4,55,44.243,6021080,52,6,01:42.2,195.647,1
resultIDresultID20763,raceIDraceID355,driverIDdriverID153,consIDconsID5,17,17,9,9,9,2,55,50.201,6027038,49,15,01:42.7,194.636,1
resultIDresultID20764,raceIDraceID355,driverIDdriverID13,consIDconsID6,7,6,10,10,10,1,55,50.868,6027705,52,14,01:42.7,194.64,1
resultIDresultID20765,raceIDraceID355,driverIDdriverID2,consIDconsID15,22,14,11,11,11,0,55,51.551,6028388,52,12,01:42.7,194.738,1
resultIDresultID20766,raceIDraceID355,driverIDdriverID22,consIDconsID3,9,7,12,12,12,0,55,57.686,6034523,50,11,01:42.7,194.746,1
resultIDresultID20767,raceIDraceID355,driverIDdriverID16,consIDconsID10,14,13,13,13,13,0,55,58.325,6035162,52,13,01:42.7,194.696,1
resultIDresultID20768,raceIDraceID355,driverIDdriverID155,consIDconsID15,23,12,14,14,14,0,55,59.558,6036395,53,16,01:42.7,194.624,1
resultIDresultID20769,raceIDraceID355,driverIDdriverID67,consIDconsID5,16,18,15,15,15,0,55,+1:03.178,6040015,50,10,01:42.6,194.928,1
resultIDresultID20770,raceIDraceID355,driverIDdriverID807,consIDconsID3,10,15,16,16,16,0,55,+1:04.763,6041600,51,9,01:42.4,195.263,1
resultIDresultID20771,raceIDraceID355,driverIDdriverID5,consIDconsID205,19,20,17,17,17,0,54,,,52,17,01:45.4,189.739,11
resultIDresultID20772,raceIDraceID355,driverIDdriverID810,consIDconsID166,25,22,18,18,18,0,53,,,50,19,01:46.1,188.402,12
resultIDresultID20773,raceIDraceID355,driverIDdriverID811,consIDconsID164,21,23,19,19,19,0,53,,,52,20,01:46.3,188.173,12
resultIDresultID20774,raceIDraceID355,driverIDdriverID32,consIDconsID164,20,24,20,20,20,0,53,,,44,21,01:46.6,187.483,12
resultIDresultID20775,raceIDraceID355,driverIDdriverID15,consIDconsID205,18,19,21,21,21,0,51,,,42,18,01:46.0,188.663,65
resultIDresultID20776,raceIDraceID355,driverIDdriverID10,consIDconsID166,24,21,,R,22,0,43,,,39,22,01:46.8,187.148,6
resultIDresultID20777,raceIDraceID355,driverIDdriverID30,consIDconsID131,3,8,,R,23,0,0,,,,,,,4
resultIDresultID20778,raceIDraceID355,driverIDdriverID24,consIDconsID10,15,16,,R,24,0,0,,,,,,,4
resultIDresultID20779,raceIDraceID841,driverIDdriverID20,consIDconsID9,1,1,1,1,1,25,58,29:30.3,5370259,44,4,01:29.8,212.488,1
resultIDresultID20780,raceIDraceID841,driverIDdriverID1,consIDconsID1,3,2,2,2,2,18,58,22.297,5392556,41,8,01:30.3,211.382,1
resultIDresultID20781,raceIDraceID841,driverIDdriverID808,consIDconsID4,10,6,3,3,3,15,58,30.56,5400819,55,7,01:30.1,211.969,1
resultIDresultID20782,raceIDraceID841,driverIDdriverID4,consIDconsID6,5,5,4,4,4,12,58,31.772,5402031,49,2,01:29.5,213.336,1
resultIDresultID20783,raceIDraceID841,driverIDdriverID17,consIDconsID9,2,3,5,5,5,10,58,38.171,5408430,50,3,01:29.6,213.066,1
resultIDresultID20784,raceIDraceID841,driverIDdriverID18,consIDconsID1,4,4,6,6,6,8,58,54.304,5424563,49,5,01:29.9,212.396,1
resultIDresultID20785,raceIDraceID841,driverIDdriverID13,consIDconsID6,6,8,7,7,7,6,58,+1:25.186,5455445,55,1,01:28.9,214.631,1
resultIDresultID20786,raceIDraceID841,driverIDdriverID67,consIDconsID5,18,10,8,8,8,4,57,,,44,11,01:30.8,210.167,11
resultIDresultID20787,raceIDraceID841,driverIDdriverID16,consIDconsID10,14,16,9,9,9,2,57,,,55,13,01:31.5,208.583,11
resultIDresultID20788,raceIDraceID841,driverIDdriverID814,consIDconsID10,15,14,10,10,10,1,57,,,40,14,01:31.9,207.641,11
resultIDresultID20789,raceIDraceID841,driverIDdriverID153,consIDconsID5,19,12,11,11,11,0,57,,,41,10,01:30.5,211.025,11
resultIDresultID20790,raceIDraceID841,driverIDdriverID2,consIDconsID4,9,18,12,12,12,0,57,,,43,15,01:32.4,206.661,11
resultIDresultID20791,raceIDraceID841,driverIDdriverID15,consIDconsID205,21,20,13,13,13,0,56,,,52,16,01:32.6,206.275,12
resultIDresultID20792,raceIDraceID841,driverIDdriverID816,consIDconsID166,25,22,14,14,14,0,54,,,44,19,01:34.5,201.969,14
resultIDresultID20793,raceIDraceID841,driverIDdriverID10,consIDconsID166,24,21,,N,15,0,49,,,48,22,01:35.8,199.3,19
resultIDresultID20794,raceIDraceID841,driverIDdriverID22,consIDconsID3,11,17,,R,16,0,48,,,47,12,01:31.4,208.861,7
resultIDresultID20795,raceIDraceID841,driverIDdriverID3,consIDconsID131,8,7,,R,17,0,22,,,21,17,01:33.5,204.173,4
resultIDresultID20796,raceIDraceID841,driverIDdriverID5,consIDconsID205,20,19,,R,18,0,19,,,19,20,01:34.9,201.129,47
resultIDresultID20797,raceIDraceID841,driverIDdriverID30,consIDconsID131,7,11,,R,19,0,19,,,13,21,01:35.3,200.283,4
resultIDresultID20798,raceIDraceID841,driverIDdriverID813,consIDconsID3,12,15,,R,20,0,9,,,7,18,01:34.1,202.873,7
resultIDresultID20799,raceIDraceID841,driverIDdriverID155,consIDconsID15,16,9,,D,21,0,58,,,51,9,01:30.4,211.218,2
resultIDresultID20800,raceIDraceID841,driverIDdriverID815,consIDconsID15,17,13,,D,22,0,58,,,39,6,01:30.0,212.209,2
resultIDresultID20801,raceIDraceID842,driverIDdriverID20,consIDconsID9,1,1,1,1,1,25,56,37:39.8,5859832,33,6,01:41.5,196.523,1
resultIDresultID20802,raceIDraceID842,driverIDdriverID18,consIDconsID1,4,4,2,2,2,18,56,3.261,5863093,50,4,01:41.3,197.057,1
resultIDresultID20803,raceIDraceID842,driverIDdriverID2,consIDconsID4,9,6,3,3,3,15,56,25.075,5884907,47,7,01:41.5,196.508,1
resultIDresultID20804,raceIDraceID842,driverIDdriverID17,consIDconsID9,2,3,4,4,4,12,56,26.384,5886216,46,1,01:40.6,198.415,1
resultIDresultID20805,raceIDraceID842,driverIDdriverID13,consIDconsID6,6,7,5,5,5,10,56,36.958,5896790,41,9,01:42.0,195.637,1
resultIDresultID20806,raceIDraceID842,driverIDdriverID4,consIDconsID6,5,5,6,6,6,8,56,37.248,5897080,49,2,01:40.7,198.127,1
resultIDresultID20807,raceIDraceID842,driverIDdriverID155,consIDconsID15,16,10,7,7,7,6,56,+1:06.439,5926271,39,10,01:42.1,195.453,1
resultIDresultID20808,raceIDraceID842,driverIDdriverID1,consIDconsID1,3,2,8,8,8,4,56,+1:09.957,5929789,54,5,01:41.5,196.575,1
resultIDresultID20809,raceIDraceID842,driverIDdriverID30,consIDconsID131,7,11,9,9,9,2,56,+1:24.896,5944728,45,11,01:42.5,194.698,1
resultIDresultID20810,raceIDraceID842,driverIDdriverID814,consIDconsID10,15,14,10,10,10,1,56,+1:31.563,5951395,48,13,01:42.9,193.956,1
resultIDresultID20811,raceIDraceID842,driverIDdriverID16,consIDconsID10,14,17,11,11,11,0,55,+1:41.379,5961211,34,14,01:43.0,193.786,11
resultIDresultID20812,raceIDraceID842,driverIDdriverID3,consIDconsID131,8,9,12,12,12,0,55,,,45,8,01:41.8,196.062,11
resultIDresultID20813,raceIDraceID842,driverIDdriverID67,consIDconsID5,18,12,13,13,13,0,55,,,36,12,01:42.7,194.379,11
resultIDresultID20814,raceIDraceID842,driverIDdriverID153,consIDconsID5,19,13,14,14,14,0,55,,,37,17,01:43.7,192.346,11
resultIDresultID20815,raceIDraceID842,driverIDdriverID5,consIDconsID205,20,19,15,15,15,0,55,,,43,16,01:43.7,192.47,11
resultIDresultID20816,raceIDraceID842,driverIDdriverID10,consIDconsID166,24,21,16,16,16,0,54,,,50,20,01:45.4,189.401,12
resultIDresultID20817,raceIDraceID842,driverIDdriverID808,consIDconsID4,10,8,17,17,17,0,52,,,49,3,01:41.1,197.466,3
resultIDresultID20818,raceIDraceID842,driverIDdriverID24,consIDconsID164,23,23,,R,18,0,46,,,42,23,01:46.5,187.332,88
resultIDresultID20819,raceIDraceID842,driverIDdriverID816,consIDconsID166,25,22,,R,19,0,42,,,41,19,01:45.3,189.421,3
resultIDresultID20820,raceIDraceID842,driverIDdriverID15,consIDconsID205,21,20,,R,20,0,31,,,23,18,01:45.3,189.54,8
resultIDresultID20821,raceIDraceID842,driverIDdriverID815,consIDconsID15,17,16,,R,21,0,23,,,19,15,01:43.3,193.177,3
resultIDresultID20822,raceIDraceID842,driverIDdriverID22,consIDconsID3,11,15,,R,22,0,22,,,10,21,01:45.5,189.116,6
resultIDresultID20823,raceIDraceID842,driverIDdriverID39,consIDconsID164,22,24,,R,23,0,14,,,5,24,01:49.4,182.427,128
resultIDresultID20824,raceIDraceID842,driverIDdriverID813,consIDconsID3,12,18,,R,24,0,8,,,5,22,01:45.7,188.806,129
resultIDresultID20825,raceIDraceID843,driverIDdriverID1,consIDconsID1,3,3,1,1,1,25,56,36:58.2,5818226,,0,,,1
resultIDresultID20826,raceIDraceID843,driverIDdriverID20,consIDconsID9,1,1,2,2,2,18,56,5.198,5823424,,0,,,1
resultIDresultID20827,raceIDraceID843,driverIDdriverID17,consIDconsID9,2,18,3,3,3,15,56,7.555,5825781,,0,,,1
resultIDresultID20828,raceIDraceID843,driverIDdriverID18,consIDconsID1,4,2,4,4,4,12,56,10,5828226,,0,,,1
resultIDresultID20829,raceIDraceID843,driverIDdriverID3,consIDconsID131,8,4,5,5,5,10,56,13.448,5831674,,0,,,1
resultIDresultID20830,raceIDraceID843,driverIDdriverID13,consIDconsID6,6,6,6,6,6,8,56,15.84,5834066,,0,,,1
resultIDresultID20831,raceIDraceID843,driverIDdriverID4,consIDconsID6,5,5,7,7,7,6,56,30.622,5848848,,0,,,1
resultIDresultID20832,raceIDraceID843,driverIDdriverID30,consIDconsID131,7,14,8,8,8,4,56,31.026,5849252,,0,,,1
resultIDresultID20833,raceIDraceID843,driverIDdriverID808,consIDconsID4,10,10,9,9,9,2,56,57.404,5875630,,0,,,1
resultIDresultID20834,raceIDraceID843,driverIDdriverID155,consIDconsID15,16,13,10,10,10,1,56,+1:03.273,5881499,,0,,,1
resultIDresultID20835,raceIDraceID843,driverIDdriverID814,consIDconsID10,15,8,11,11,11,0,56,+1:08.757,5886983,,0,,,1
resultIDresultID20836,raceIDraceID843,driverIDdriverID2,consIDconsID4,9,16,12,12,12,0,56,+1:12.739,5890965,,0,,,1
resultIDresultID20837,raceIDraceID843,driverIDdriverID22,consIDconsID3,11,15,13,13,13,0,56,+1:30.189,5908415,,0,,,1
resultIDresultID20838,raceIDraceID843,driverIDdriverID67,consIDconsID5,18,9,14,14,14,0,56,+1:30.671,5908897,,0,,,1
resultIDresultID20839,raceIDraceID843,driverIDdriverID16,consIDconsID10,14,11,15,15,15,0,55,,,,0,,,11
resultIDresultID20840,raceIDraceID843,driverIDdriverID5,consIDconsID205,20,19,16,16,16,0,55,,,,0,,,11
resultIDresultID20841,raceIDraceID843,driverIDdriverID815,consIDconsID15,17,12,17,17,17,0,55,,,,0,,,11
resultIDresultID20842,raceIDraceID843,driverIDdriverID813,consIDconsID3,12,17,18,18,18,0,55,,,,0,,,11
resultIDresultID20843,raceIDraceID843,driverIDdriverID15,consIDconsID205,21,20,19,19,19,0,55,,,,0,,,11
resultIDresultID20844,raceIDraceID843,driverIDdriverID816,consIDconsID166,25,21,20,20,20,0,54,,,,0,,,12
resultIDresultID20845,raceIDraceID843,driverIDdriverID10,consIDconsID166,24,22,21,21,21,0,54,,,,0,,,12
resultIDresultID20846,raceIDraceID843,driverIDdriverID24,consIDconsID164,23,23,22,22,22,0,54,,,,0,,,12
resultIDresultID20847,raceIDraceID843,driverIDdriverID39,consIDconsID164,22,24,23,23,23,0,54,,,,0,,,12
resultIDresultID20848,raceIDraceID843,driverIDdriverID153,consIDconsID5,19,7,,R,24,0,9,,,,0,,,36
resultIDresultID20849,raceIDraceID844,driverIDdriverID20,consIDconsID9,1,1,1,1,1,25,58,30:17.6,5417558,50,3,01:29.9,213.669,1
resultIDresultID20850,raceIDraceID844,driverIDdriverID17,consIDconsID9,2,2,2,2,2,18,58,8.807,5426365,48,1,01:29.7,214.226,1
resultIDresultID20851,raceIDraceID844,driverIDdriverID4,consIDconsID6,5,5,3,3,3,15,58,10.075,5427633,48,6,01:30.3,212.86,1
resultIDresultID20852,raceIDraceID844,driverIDdriverID1,consIDconsID1,3,4,4,4,4,12,58,40.232,5457790,48,4,01:30.1,213.264,1
resultIDresultID20853,raceIDraceID844,driverIDdriverID3,consIDconsID131,8,3,5,5,5,10,58,47.539,5465097,47,7,01:30.6,212.169,1
resultIDresultID20854,raceIDraceID844,driverIDdriverID18,consIDconsID1,4,6,6,6,6,8,58,59.431,5476989,47,13,01:31.2,210.786,1
resultIDresultID20855,raceIDraceID844,driverIDdriverID2,consIDconsID4,9,9,7,7,7,6,58,+1:00.857,5478415,52,5,01:30.2,213.145,1
resultIDresultID20856,raceIDraceID844,driverIDdriverID808,consIDconsID4,10,7,8,8,8,4,58,+1:08.168,5485726,48,8,01:30.6,212.063,1
resultIDresultID20857,raceIDraceID844,driverIDdriverID67,consIDconsID5,18,16,9,9,9,2,58,+1:09.394,5486952,44,14,01:31.4,210.341,1
resultIDresultID20858,raceIDraceID844,driverIDdriverID155,consIDconsID15,16,24,10,10,10,1,58,+1:18.021,5495579,45,10,01:31.0,211.085,1
resultIDresultID20859,raceIDraceID844,driverIDdriverID13,consIDconsID6,6,10,11,11,11,0,58,+1:19.823,5497381,57,11,01:31.1,210.9,1
resultIDresultID20860,raceIDraceID844,driverIDdriverID30,consIDconsID131,7,8,12,12,12,0,58,+1:25.444,5503002,47,12,01:31.2,210.819,1
resultIDresultID20861,raceIDraceID844,driverIDdriverID16,consIDconsID10,14,12,13,13,13,0,57,,,43,16,01:32.1,208.719,11
resultIDresultID20862,raceIDraceID844,driverIDdriverID815,consIDconsID15,17,15,14,14,14,0,57,,,46,9,01:30.8,211.645,11
resultIDresultID20863,raceIDraceID844,driverIDdriverID22,consIDconsID3,11,11,15,15,15,0,57,,,46,17,01:32.1,208.699,11
resultIDresultID20864,raceIDraceID844,driverIDdriverID153,consIDconsID5,19,17,16,16,16,0,57,,,57,2,01:29.9,213.771,11
resultIDresultID20865,raceIDraceID844,driverIDdriverID813,consIDconsID3,12,14,17,17,17,0,57,,,44,15,01:32.0,208.778,11
resultIDresultID20866,raceIDraceID844,driverIDdriverID15,consIDconsID205,21,19,18,18,18,0,57,,,49,20,01:32.9,206.939,11
resultIDresultID20867,raceIDraceID844,driverIDdriverID5,consIDconsID205,20,18,19,19,19,0,56,,,55,19,01:32.7,207.312,12
resultIDresultID20868,raceIDraceID844,driverIDdriverID816,consIDconsID166,25,23,20,20,20,0,56,,,55,23,01:35.0,202.343,12
resultIDresultID20869,raceIDraceID844,driverIDdriverID39,consIDconsID164,22,22,21,21,21,0,55,,,51,21,01:33.9,204.547,13
resultIDresultID20870,raceIDraceID844,driverIDdriverID24,consIDconsID164,23,20,22,22,22,0,53,,,41,22,01:34.7,202.925,15
resultIDresultID20871,raceIDraceID844,driverIDdriverID814,consIDconsID10,15,13,,R,23,0,44,,,40,18,01:32.5,207.706,31
resultIDresultID20872,raceIDraceID844,driverIDdriverID10,consIDconsID166,24,21,,W,24,0,0,,,,0,,,6
resultIDresultID20873,raceIDraceID845,driverIDdriverID20,consIDconsID9,1,2,1,1,1,25,66,39:03.3,5943301,60,4,01:27.2,192.262,1
resultIDresultID20874,raceIDraceID845,driverIDdriverID1,consIDconsID1,3,3,2,2,2,18,66,0.63,5943931,52,1,01:26.7,193.227,1
resultIDresultID20875,raceIDraceID845,driverIDdriverID18,consIDconsID1,4,5,3,3,3,15,66,35.697,5978998,63,7,01:27.5,191.48,1
resultIDresultID20876,raceIDraceID845,driverIDdriverID17,consIDconsID9,2,1,4,4,4,12,66,47.966,5991267,50,5,01:27.2,192.207,1
resultIDresultID20877,raceIDraceID845,driverIDdriverID4,consIDconsID6,5,4,5,5,5,10,65,,,22,9,01:28.7,188.85,11
resultIDresultID20878,raceIDraceID845,driverIDdriverID30,consIDconsID131,7,10,6,6,6,8,65,,,34,15,01:29.5,187.317,11
resultIDresultID20879,raceIDraceID845,driverIDdriverID3,consIDconsID131,8,7,7,7,7,6,65,,,34,13,01:29.2,187.964,11
resultIDresultID20880,raceIDraceID845,driverIDdriverID2,consIDconsID4,9,24,8,8,8,4,65,,,61,3,01:27.0,192.713,11
resultIDresultID20881,raceIDraceID845,driverIDdriverID815,consIDconsID15,17,12,9,9,9,2,65,,,55,6,01:27.2,192.075,11
resultIDresultID20882,raceIDraceID845,driverIDdriverID155,consIDconsID15,16,14,10,10,10,1,65,,,52,8,01:27.6,191.268,11
resultIDresultID20883,raceIDraceID845,driverIDdriverID808,consIDconsID4,10,6,11,11,11,0,65,,,35,17,01:29.6,187.047,11
resultIDresultID20884,raceIDraceID845,driverIDdriverID814,consIDconsID10,15,16,12,12,12,0,65,,,42,16,01:29.5,187.305,11
resultIDresultID20885,raceIDraceID845,driverIDdriverID16,consIDconsID10,14,17,13,13,13,0,65,,,52,10,01:28.8,188.735,11
resultIDresultID20886,raceIDraceID845,driverIDdriverID67,consIDconsID5,18,11,14,14,14,0,65,,,27,18,01:30.0,186.098,11
resultIDresultID20887,raceIDraceID845,driverIDdriverID813,consIDconsID3,12,9,15,15,15,0,65,,,64,14,01:29.4,187.468,11
resultIDresultID20888,raceIDraceID845,driverIDdriverID153,consIDconsID5,19,13,16,16,16,0,64,,,52,12,01:29.1,188.013,12
resultIDresultID20889,raceIDraceID845,driverIDdriverID22,consIDconsID3,11,19,17,17,17,0,64,,,60,2,01:26.9,192.862,12
resultIDresultID20890,raceIDraceID845,driverIDdriverID15,consIDconsID205,21,18,18,18,18,0,64,,,34,20,01:30.8,184.594,12
resultIDresultID20891,raceIDraceID845,driverIDdriverID10,consIDconsID166,24,20,19,19,19,0,63,,,40,21,01:31.6,182.877,13
resultIDresultID20892,raceIDraceID845,driverIDdriverID816,consIDconsID166,25,23,20,20,20,0,62,,,36,22,01:32.5,181.071,14
resultIDresultID20893,raceIDraceID845,driverIDdriverID39,consIDconsID164,22,22,21,21,21,0,61,,,33,23,01:32.8,180.488,15
resultIDresultID20894,raceIDraceID845,driverIDdriverID13,consIDconsID6,6,8,,R,22,0,58,,,24,11,01:29.1,188.12,6
resultIDresultID20895,raceIDraceID845,driverIDdriverID5,consIDconsID205,20,15,,R,23,0,48,,,34,19,01:30.6,184.93,3
resultIDresultID20896,raceIDraceID845,driverIDdriverID24,consIDconsID164,23,21,,R,24,0,28,,,22,24,01:33.9,178.496,6
resultIDresultID20897,raceIDraceID846,driverIDdriverID20,consIDconsID9,1,1,1,1,1,25,78,09:38.4,7778373,78,2,01:16.3,157.656,1
resultIDresultID20898,raceIDraceID846,driverIDdriverID4,consIDconsID6,5,4,2,2,2,18,78,1.138,7779511,77,4,01:16.5,157.236,1
resultIDresultID20899,raceIDraceID846,driverIDdriverID18,consIDconsID1,4,2,3,3,3,15,78,2.378,7780751,78,3,01:16.5,157.252,1
resultIDresultID20900,raceIDraceID846,driverIDdriverID17,consIDconsID9,2,3,4,4,4,12,78,23.101,7801474,78,1,01:16.2,157.724,1
resultIDresultID20901,raceIDraceID846,driverIDdriverID155,consIDconsID15,16,12,5,5,5,10,78,26.916,7805289,76,7,01:18.3,153.547,1
resultIDresultID20902,raceIDraceID846,driverIDdriverID1,consIDconsID1,3,9,6,6,6,8,78,27.21,7805583,54,5,01:17.8,154.456,1
resultIDresultID20903,raceIDraceID846,driverIDdriverID16,consIDconsID10,14,14,7,7,7,6,77,,,77,13,01:18.9,152.449,11
resultIDresultID20904,raceIDraceID846,driverIDdriverID2,consIDconsID4,9,15,8,8,8,4,77,,,77,6,01:17.9,154.436,11
resultIDresultID20905,raceIDraceID846,driverIDdriverID22,consIDconsID3,11,11,9,9,9,2,77,,,76,8,01:18.6,153.008,11
resultIDresultID20906,raceIDraceID846,driverIDdriverID67,consIDconsID5,18,16,10,10,10,1,77,,,77,12,01:18.8,152.526,11
resultIDresultID20907,raceIDraceID846,driverIDdriverID3,consIDconsID131,8,7,11,11,11,0,76,,,56,10,01:18.7,152.784,12
resultIDresultID20908,raceIDraceID846,driverIDdriverID814,consIDconsID10,15,13,12,12,12,0,76,,,75,11,01:18.7,152.736,12
resultIDresultID20909,raceIDraceID846,driverIDdriverID15,consIDconsID205,21,18,13,13,13,0,76,,,66,19,01:21.3,147.938,12
resultIDresultID20910,raceIDraceID846,driverIDdriverID5,consIDconsID205,20,17,14,14,14,0,76,,,54,18,01:20.7,149.036,12
resultIDresultID20911,raceIDraceID846,driverIDdriverID816,consIDconsID166,25,21,15,15,15,0,75,,,75,20,01:21.4,147.731,13
resultIDresultID20912,raceIDraceID846,driverIDdriverID24,consIDconsID164,23,23,16,16,16,0,75,,,74,21,01:21.6,147.414,13
resultIDresultID20913,raceIDraceID846,driverIDdriverID39,consIDconsID164,22,22,17,17,17,0,74,,,74,23,01:22.7,145.338,14
resultIDresultID20914,raceIDraceID846,driverIDdriverID813,consIDconsID3,12,8,18,18,18,0,73,,,62,14,01:18.9,152.387,3
resultIDresultID20915,raceIDraceID846,driverIDdriverID808,consIDconsID4,10,10,,R,19,0,67,,,57,16,01:20.1,150.191,4
resultIDresultID20916,raceIDraceID846,driverIDdriverID153,consIDconsID5,19,19,,R,20,0,66,,,59,9,01:18.6,152.961,4
resultIDresultID20917,raceIDraceID846,driverIDdriverID13,consIDconsID6,6,6,,R,21,0,32,,,16,17,01:20.2,149.921,3
resultIDresultID20918,raceIDraceID846,driverIDdriverID30,consIDconsID131,7,5,,R,22,0,32,,,30,15,01:19.8,150.674,5
resultIDresultID20919,raceIDraceID846,driverIDdriverID10,consIDconsID166,24,20,,R,23,0,30,,,30,22,01:22.1,146.451,22
resultIDresultID20920,raceIDraceID847,driverIDdriverID18,consIDconsID1,4,7,1,1,1,25,70,04:39.5,14679537,69,1,01:17.0,204.007,1
resultIDresultID20921,raceIDraceID847,driverIDdriverID20,consIDconsID9,1,1,2,2,2,18,70,2.709,14682246,69,2,01:17.2,203.317,1
